#OTU ID,C1,W2,C2,S1,A1,K1,G2,I2,A2,Q2,V2,X2,U1,T1,Z2,Y2,W1,G1,K2,S2,I1,V1,Q1,X1,D1,U2,Y1,D2,T2,Z1,E2,E1,L1,P2,H2,N2,J1,R1,F2,M1,O2,B2,B1,L2,P1,J2,N1,H1,F1,R2,O1,M2
80f811d6cda5de6913ef28d372232dd6,80,147,52,63,56,320,29,62,108,64,93,92,86,498,535,38,106,17,312,70,62,109,72,51,61,58,56,42,440,372,80,89,105,44,118,101,64,22,120,24,427,146,115,128,54,113,134,44,99,18,427,34
e52959aed4c478a416990af8d9c1a130,78,0,21,236,415,0,1335,43,1258,354,1,139,22,0,0,11,0,1661,0,314,0,2,430,154,218,26,10,107,0,0,35,36,2271,51,1386,653,693,570,0,125,0,208,191,2084,133,776,654,1246,23,733,0,61
7588a5ae697796352c6da36b9385e2fa,77,66,63,27,5,353,20,865,8,3,1071,100,35,282,7,43,64,15,297,36,796,947,2,102,44,33,50,15,244,8,22,53,6,63,7,49,3,2,52,38,8,281,223,22,93,8,71,8,24,16,25,16
4be8faf1a7660c1a6ef6a2f9569d0111,75,2,74,743,530,0,1004,50,1218,668,4,156,34,0,0,38,9,1110,0,658,4,5,711,144,387,51,26,274,2,0,44,67,2612,103,1873,1639,862,559,16,262,0,654,543,2444,102,1044,1658,1825,38,614,0,264
d7d3747fcdb4cd726b650203a0b8fa32,75,533,45,0,0,0,0,180,0,0,481,806,495,0,0,20,641,0,0,0,241,520,0,782,0,357,13,0,0,0,648,854,0,637,0,0,0,0,458,0,0,0,0,0,806,0,0,0,358,3,0,0
93a476ee41a88e18e4ace13e4b709a3f,73,51,64,0,2,0,2,859,2,0,1817,422,65,4,0,24,25,4,3,0,1076,1749,5,374,34,45,29,23,0,3,59,86,0,312,0,4,2,4,24,14,0,192,150,0,450,0,0,4,22,0,2,14
6eb5e36d0fdbe6231bc254955fb2cbba,71,18,84,39,27,0,288,6,53,108,2,326,78,4,2,31,22,364,5,40,5,3,155,250,142,38,31,103,5,4,84,114,160,98,162,72,47,178,7,113,3,582,580,199,120,40,89,127,20,208,4,114
fe807a291beb7c08baa8c2cac4c0d8ba,71,2,60,260,12,290,71,248,30,18,338,474,7,416,40,43,0,110,268,321,310,363,21,426,63,3,35,28,362,19,16,9,97,321,69,727,38,95,11,55,27,4295,3719,57,369,65,614,49,10,54,28,44
9616fc0bf6da4c4c8afec3159a58d877,70,45,60,4,4,160,75,42,15,124,40,72,119,158,149,53,21,66,186,8,50,51,127,78,20,113,67,14,152,140,72,121,23,125,11,0,0,114,35,10,277,20,18,12,158,1,3,20,15,84,269,36
30d93984a2948563ea7298fcb5f91c83,69,347,62,0,47,78,473,15,104,444,0,162,143,57,11,37,318,495,75,0,0,4,462,114,193,145,52,131,70,26,77,142,623,131,338,3,3,596,434,111,45,67,29,675,128,5,0,417,332,650,25,158
c47030e584e8dc7108b7275eae0f64db,68,0,39,7,25,473,1251,2,96,183,0,16,26,574,628,16,0,1282,487,3,0,0,183,3,868,21,19,699,509,456,24,17,293,0,184,5,0,752,12,638,731,14,6,231,13,5,3,133,22,842,763,569
8bc1b57bcb718da5ae9e0b7c600b0180,66,8,83,0,0,8,130,0,12,55,4,3,36,23,21,31,7,112,6,0,0,0,80,0,68,34,33,21,11,17,61,106,5,0,0,0,0,73,3,26,20,0,0,3,0,0,0,2,7,83,24,26
5b8c4497b36bcb455fa542587a47bbce,62,0,47,0,0,0,0,0,0,0,0,8,23,0,0,7,0,0,0,0,2,4,0,2,31,13,24,16,0,0,34,59,0,0,0,0,0,0,2,17,0,27,26,0,9,0,0,0,0,0,0,11
f6304a9f3e001d9fa42b6e11bc67b3f9,60,19,53,0,0,0,331,0,2,54,0,6,84,0,0,32,38,374,0,0,0,0,62,12,533,81,31,372,0,0,116,117,33,19,14,4,0,226,11,466,0,0,3,33,10,0,0,22,23,198,0,457
49c475aa30bcc7cf6260fc2ba6d996d3,59,224,64,0,0,0,0,1185,2,4,2674,1106,31,5,5,3,243,0,0,0,1270,2481,0,915,15,20,8,9,0,0,91,108,0,354,0,7,3,5,171,6,0,716,609,0,899,4,9,4,88,7,3,2
27e615e0b38d590d1e2125359864b857,57,26,59,13,0,0,0,2,2,0,0,5,0,0,0,64,49,0,0,16,1,1,4,12,23,3,63,23,0,0,0,0,0,10,2,6,3,0,10,42,0,17,17,0,5,0,9,0,9,0,0,10
97d17d6d22e834883d832a3fd6eaebb3,57,8,53,0,0,0,240,0,0,2,0,0,0,0,0,24,0,326,0,0,0,0,2,0,16,0,29,15,0,0,0,0,14,0,0,0,0,129,9,12,0,0,0,0,0,0,0,0,1,161,0,9
a27b60d9a8e5ca9acb91772753d25354,56,98,56,7,11,293,8,737,32,4,1282,670,11,687,376,18,81,19,458,12,695,1240,6,435,256,24,11,98,676,216,52,74,18,199,5,145,4,0,74,119,303,533,428,25,563,53,77,7,39,0,303,65
2bb1191e8a99309d16c03169c2ea5e00,53,285,30,0,12,6,66,0,12,11,0,0,0,0,0,25,385,151,7,0,0,0,3,0,132,0,11,84,6,0,0,10,49,0,51,5,0,52,534,151,0,0,0,50,0,0,7,49,391,60,0,114
380494b9ffaeeb81e69625bc247e443c,51,8,38,38,9,13,40,8,28,37,0,31,20,15,8,25,16,64,10,40,0,2,49,48,100,2,21,56,18,1,2,14,48,22,50,77,82,38,24,60,2,51,107,30,26,56,43,10,16,31,2,46
01be556578e09c1cf4b8146c037e9ace,51,47,26,0,1,22,0,4,6,39,14,71,73,44,28,20,25,0,14,0,3,10,0,54,43,126,18,31,24,27,135,189,6,77,0,0,4,0,18,25,28,0,0,4,4,2,1,1,28,3,34,0
3b84856b01669f22a63bb8e40add272a,51,21,64,0,0,3,22,0,0,2,0,8,21,0,0,32,16,22,0,0,0,0,0,16,54,31,6,59,3,3,84,112,7,22,7,0,0,6,26,42,0,6,0,6,31,0,0,0,21,10,0,22
d113c507e161de58229edb898f19c929,51,0,25,0,0,0,0,0,0,0,0,59,14,0,0,12,0,0,0,0,0,0,0,47,0,7,5,0,0,0,16,25,0,34,0,0,0,0,0,0,0,3,11,0,80,0,0,0,0,0,0,0
cd18519948001bc5791d4b4b61c1ac00,47,224,44,3,7,451,12,96,1,6,87,58,743,152,159,110,185,7,410,3,99,80,13,48,28,638,143,7,153,125,106,176,9,82,7,8,7,19,580,32,644,2,11,11,54,3,2,4,505,16,512,35
67408b24298a455f1a2077211aa5809f,47,88,38,2,6,646,47,12,0,24,20,111,50,663,115,7,100,36,795,0,18,0,18,46,28,47,37,13,667,108,77,76,24,79,46,2,0,15,143,30,238,30,11,24,129,0,4,12,97,30,190,6
364729809520b792e9795bcc0ce8d941,47,9,28,0,0,43,0,2,0,11,7,13,44,45,23,16,4,0,27,0,5,1,2,6,14,24,17,17,47,47,30,51,0,18,0,0,0,0,17,18,40,3,2,0,0,0,0,0,12,0,37,10
47b3b69810bb064d65d2e0a645a1d7a2,47,53,35,0,22,78,24,19,51,35,38,44,53,195,176,36,47,18,93,0,13,9,38,40,56,40,42,40,192,110,20,47,60,27,45,0,0,18,52,61,163,92,69,50,23,0,0,71,28,11,95,54
1c3b4a728a2804335fcd7e9d5a849cfa,45,662,54,0,0,12,0,0,0,0,7,0,133,13,43,10,633,0,16,0,3,3,2,0,0,82,9,0,14,34,235,260,0,0,0,0,0,0,486,0,59,0,0,0,0,0,0,0,368,0,79,6
9d05a18d87b71e35d927afac32b465d2,44,128,27,0,0,30,0,13,0,0,0,0,61,50,109,29,155,0,37,2,27,11,2,0,1,32,25,0,81,75,20,65,0,0,0,0,0,0,60,6,89,0,0,0,0,0,0,0,53,0,80,8
4151ad24d72aa0f25ed0494b7cc88f28,44,0,17,0,2,4,11,0,4,51,2,0,355,4,2,74,17,8,12,0,3,0,55,3,7,327,87,6,0,0,88,108,0,0,0,0,0,32,40,53,3,0,2,8,0,18,0,2,22,18,3,31
e9312de33bfc446808ed01039d9f9a17,44,0,42,0,12,0,0,0,20,0,0,0,3,6,0,19,0,0,0,0,0,0,0,0,17,0,24,7,0,0,5,14,15,0,13,0,0,0,0,4,0,0,0,7,0,0,0,11,0,0,0,0
84c12d54d9cb2c3558672836ceb0058c,43,0,11,0,0,0,29,0,0,0,0,0,0,0,0,17,0,26,0,0,0,0,0,0,4,0,28,6,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,3,52,0,0
4e728360f1f39c0608a86baba5c0374e,42,29,46,0,0,0,1,50,0,0,7,24,248,0,0,41,24,0,0,0,102,6,0,25,0,166,48,2,0,0,28,39,0,99,0,0,0,0,74,0,0,0,0,0,180,0,0,0,26,0,0,0
25beb70ff96f7b9aa75c1e4b66e5245f,42,0,21,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0
97679a6da0268511d3bdf68483f52a98,42,3,22,0,0,0,18,0,0,5,0,17,68,0,0,32,2,21,0,0,0,0,3,22,9,12,22,10,0,0,24,50,0,16,0,0,0,17,3,0,0,1,0,0,5,0,0,0,0,26,0,5
85d30f3499b851e921e13f388b0e538b,41,0,26,79,212,0,286,0,428,82,0,0,140,2,0,38,0,345,0,98,0,0,146,0,24,133,28,17,1,2,0,6,752,0,1989,17,129,1172,0,1018,0,14,24,673,0,120,20,1907,0,1264,0,835
2526bd4c55789bbfdac502c21ae1d62c,39,103,23,252,12,192,33,5,26,33,0,23,41,135,151,23,74,47,159,258,5,6,45,29,40,17,20,49,168,182,20,27,57,38,29,220,166,22,35,37,135,39,28,65,45,153,296,37,33,29,119,42
3bc1044944ca1c088afeddd808f937bc,39,0,32,0,0,2,0,5,0,0,5,5,0,0,3,17,0,0,0,0,12,0,0,3,9,0,21,0,0,0,2,0,0,2,0,0,0,0,0,24,0,2,2,0,1,0,0,0,0,0,5,10
5eec73e9df4e7b8a885e02ec4145ed0c,38,0,33,37,2,63,7,56,0,3,169,427,12,82,0,16,3,4,44,49,68,163,7,361,4,11,15,5,82,0,16,15,7,221,4,57,0,4,3,0,1,1117,876,9,351,0,72,6,2,0,4,1
7686b2b426534478751e52577c38b592,38,50,40,0,0,15,51,8,8,35,24,457,59,15,10,23,72,65,12,2,17,19,27,402,13,52,39,26,26,6,35,87,6,264,0,6,0,41,55,12,10,141,105,12,270,1,0,0,46,50,22,8
1e5219f5251772d2eb6e05ad3164adea,37,0,20,0,0,10,0,10,0,0,27,46,14,26,25,7,2,3,13,0,7,33,2,52,0,17,12,0,41,11,41,58,0,28,0,0,0,0,4,6,7,13,6,0,83,0,0,3,0,0,8,0
f1c0422943bf18b9c6e41d6bebf1aba0,37,42,36,0,0,44,11,19,0,6,17,47,102,81,44,10,12,18,41,0,17,27,11,20,14,89,21,8,70,51,125,152,0,7,0,0,6,15,26,11,27,11,3,0,36,12,0,0,27,2,37,0
6b80e33b12775a0c8261a7e044d40134,36,0,26,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675010985d03e0b5eed228407203aa88,36,2,28,47,138,0,355,24,355,265,0,534,33,4,0,33,0,360,2,50,0,3,199,403,269,32,51,228,3,4,7,24,1139,201,574,97,62,321,9,295,0,1003,818,1018,197,62,121,610,19,445,0,261
adb76eb382370221d783972d3a832663,36,58,25,6,3,0,40,2,11,45,3,69,17,0,0,12,32,62,2,16,0,4,30,54,56,20,22,31,2,0,12,30,75,12,36,6,9,48,29,45,0,109,115,61,30,24,9,45,38,58,0,41
59e42d51684990df663ddb02d8aa04ec,35,26,25,1,15,3,9,1,14,25,0,13,103,0,0,24,5,11,0,0,0,1,16,7,13,88,23,17,0,0,34,49,16,9,7,2,0,19,7,28,0,4,9,10,10,0,8,16,20,36,4,32
df70673bd52ba125c64476cc586fcdcc,35,12,21,0,67,0,261,0,96,78,0,87,14,0,0,9,3,292,0,0,0,1,63,94,116,12,6,67,0,0,21,26,93,48,57,0,0,134,0,68,0,316,275,84,68,0,0,51,4,131,2,71
da6d6a64040e4e90942448182d892981,34,9,38,264,5,345,19,146,9,4,114,34,8,246,13,17,1,21,325,287,159,100,0,31,17,5,8,5,244,15,14,15,26,35,32,403,0,7,19,35,3,174,130,18,96,9,447,13,2,17,5,6
b85aa0a3f02f6874122cabb8f0347b2d,33,11,24,0,0,24,11,8,5,12,9,86,47,53,39,31,13,20,38,2,2,15,11,84,10,11,35,14,56,53,8,48,0,65,3,0,0,16,11,5,48,28,12,0,116,0,0,0,8,14,29,11
f4019dfc7c907f8ab7572be9e573bac5,33,48,28,4,0,263,42,23,2,87,95,26,62,196,68,42,52,19,320,0,21,105,66,22,56,83,49,71,163,57,29,56,41,18,21,4,0,23,27,16,387,6,0,29,13,3,2,32,15,23,280,20
f87e0f0804766573155eb77a5305583a,32,31,29,6,0,0,10,217,5,3,427,715,15,7,6,2,34,13,0,3,216,444,4,600,21,8,3,17,8,12,25,53,7,293,0,26,7,8,17,4,6,547,379,9,395,34,22,0,11,2,2,0
4466d67921f091070ae1e2f897dd78ce,32,11,14,49,0,58,5,20,4,3,37,22,1,70,3,4,25,0,87,77,33,19,0,23,0,23,20,0,46,0,3,13,0,21,5,89,4,5,7,7,0,92,95,4,0,0,113,4,1,1,4,2
0ddc7d46695c50b385dc8cfe89c04fd5,31,8,18,0,0,45,0,0,7,26,0,3,6,77,106,7,19,0,53,2,0,0,24,3,16,0,4,15,75,70,14,12,0,0,0,6,0,4,3,16,49,29,10,2,26,2,0,3,0,2,52,7
d2520bf69035454d95d2e8cb671db78a,31,0,25,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,26,0,3,4,0,0,4,0,0,0,0,0,0,3,0,62,0,0,0,0,0,0,0,0,0,0,0,38
c38c832fc4e9babad87c47376c03199e,30,12,19,13,0,400,8,286,1,6,354,68,10,571,17,20,32,19,400,51,292,311,0,74,10,0,36,9,465,14,14,8,0,43,12,56,0,8,23,17,4,672,447,4,105,9,73,16,8,9,8,2
e304fa33feff66bd761445f4f533ae21,30,21,13,0,0,0,0,102,0,4,244,84,0,0,0,6,0,4,0,0,101,207,7,43,20,2,4,33,0,0,4,0,0,39,0,3,0,0,26,34,0,8,2,0,22,0,0,0,16,4,0,20
3e1e568f372051de6b1b229c60e212d6,30,230,40,9,29,131,49,58,35,60,37,136,375,88,37,130,218,47,185,0,60,58,36,131,63,262,94,30,66,12,149,240,110,175,75,6,18,43,277,64,66,63,57,99,180,24,7,76,250,88,68,43
4fdb87653225d36f6905bc9f3408c340,30,0,13,0,5,10,8,103,19,2,108,2073,7,16,3,15,3,12,7,0,91,104,0,1568,78,4,33,35,10,6,7,8,0,1178,4,8,2,7,6,58,0,1865,1465,3,1748,0,7,4,4,4,2,29
98b543fa8460b5cca1ea25f6ba9c723a,30,2,8,0,0,9,19,0,4,3,0,0,8,18,7,3,4,19,7,4,0,0,3,0,16,29,6,2,4,4,18,25,23,0,15,2,5,3,9,9,13,43,43,16,0,15,0,13,5,10,5,9
bba3873dfc0e6ad3805e94ae42ccd926,29,15,39,0,0,12,48,4,8,3,10,7,8,2,16,12,0,32,2,0,12,5,0,0,13,21,10,6,0,4,16,34,36,0,13,0,0,13,2,15,3,2,1,45,10,0,0,12,5,15,9,17
2d44c0e35145e19bcff4c19d800600b2,29,0,35,8,46,0,382,1,123,175,0,31,0,7,1,16,0,679,5,5,0,0,133,15,259,0,19,142,6,0,0,0,455,8,284,38,39,261,0,131,7,103,66,501,20,24,24,277,0,350,13,130
70a5c3714625fa0af9fc4552f35169d6,29,1079,41,42,4,0,4572,0,13,902,0,84,265,0,0,270,1195,5605,0,25,0,0,652,91,1405,158,219,1296,0,0,117,156,98,71,67,28,15,7980,1252,1496,0,9,19,108,37,10,26,115,1303,7668,0,1410
4291430460c8d8f94c1d9e6c5fd96bd3,28,133,7,0,73,261,0,0,176,0,0,0,2,339,275,8,185,0,349,0,0,0,0,0,76,2,8,39,325,202,13,8,448,0,282,0,0,0,143,39,302,4,3,433,0,0,0,276,98,0,263,35
3fead0d2fbe4c0078b1b031fbf2e28b2,28,0,20,0,1,53,19,0,0,73,0,0,3,55,26,10,0,15,34,0,3,0,90,2,13,4,12,12,39,14,8,3,10,0,9,0,0,11,0,18,12,0,0,0,0,0,0,2,2,11,6,7
212c452c3199dd71d26e63211cbd463d,27,3,28,1,5,621,22,14,17,90,0,2,8,346,312,21,1,40,613,2,2,0,161,0,37,15,24,16,372,223,6,32,60,0,33,7,0,21,5,32,480,4,0,68,0,0,0,65,5,21,512,26
3364e6f03f57832ccffcc5386db1274d,27,61,39,0,0,5,54,3,1,18,0,8,18,5,2,13,74,68,0,0,3,0,6,4,65,27,11,76,15,2,21,52,6,0,7,3,0,52,56,42,0,3,0,5,0,0,0,0,36,43,8,53
cb7bb999c32508398fd69e017728b7ee,26,0,39,0,0,0,3,2,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,4,3,33,0,0,0,0,1,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0
a21cf3437d71a9b00d1d5746770112f8,26,259,26,6,14,2980,75,198,93,478,211,193,14,3983,2105,7,260,89,2928,9,167,180,379,142,456,42,14,335,3612,1691,49,77,414,193,258,10,3,58,256,322,2523,342,275,381,259,0,6,301,140,66,2324,282
7d367b5dca967e1ad8b37f753046e862,26,25,8,0,8,80,135,0,12,85,0,20,55,95,74,9,14,103,74,0,0,0,53,6,65,70,7,77,74,52,28,65,50,26,21,0,0,64,42,57,114,7,0,32,16,0,0,41,27,72,85,89
2a21ce3203e9b166811e58f43d985ef8,25,48,22,0,4,28,5,7,7,71,2,19,252,10,4,43,76,16,52,9,13,2,135,6,13,179,41,8,22,3,98,90,17,14,19,2,2,77,164,85,36,3,6,12,23,8,0,14,127,75,27,59
450df3a0e928644a8a7ae9eaf36ac757,25,39,12,167,2,223,17,114,24,0,110,45,10,192,0,9,9,8,239,254,99,72,3,34,12,8,10,5,102,25,7,7,15,39,25,502,47,11,23,4,18,139,107,31,77,10,472,13,7,13,8,11
a8e84c4b7ca468d5c95e1fc7c902eb35,25,430,21,2,0,0,0,234,0,0,642,661,74,2,0,10,469,2,0,0,286,574,0,522,0,28,12,0,0,0,67,74,0,311,0,0,0,0,291,0,0,77,59,0,512,0,0,0,253,0,0,2
ef87362b3312d84bef3781a5de169bdc,25,0,20,0,0,0,54,4,0,12,0,0,108,0,0,50,7,82,0,0,2,0,23,0,0,68,50,0,0,0,3,12,0,2,0,0,0,105,18,93,0,0,0,0,0,0,0,0,12,115,0,79
50ab8e316de3a456aa2e34fc3614b02b,24,0,29,0,0,0,0,26,0,30,17,41,0,0,0,8,0,0,0,0,17,12,46,27,39,0,14,11,0,2,0,0,0,43,2,0,0,0,0,32,0,0,0,2,28,0,0,0,0,0,0,37
66e1a6d8840a4a48cfa664e9fe650dd3,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992bcb3f1b4b68c1c903d24ce4d239cf,24,7,26,0,6,142,12,24,4,0,49,183,0,250,280,6,1,3,150,0,10,49,2,158,62,3,15,43,231,212,16,15,0,96,3,5,0,4,2,53,266,188,157,0,79,0,0,3,4,0,196,21
f4384a7d8d2f960d9afbcbeb9b84c87a,24,0,21,0,0,7,0,5,0,0,5,77,11,20,50,12,2,0,17,0,14,16,0,89,0,8,3,0,12,7,13,24,0,39,0,0,0,0,0,0,33,0,10,0,36,0,0,0,0,5,33,0
123e4454ae485b9b3b927c8bd080a0ce,24,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1f07a7f24c8bb9675b44c411d3276927,23,31,17,84,0,358,0,338,0,0,341,22,10,259,12,10,32,0,332,65,354,298,0,22,9,14,11,6,247,16,6,11,0,32,1,0,0,0,44,16,11,217,172,0,20,0,0,0,35,0,7,11
13a2d9119954581cfe8c6235fe94094b,23,0,32,2,13,675,12,49,54,0,52,358,8,1397,742,11,6,10,741,0,14,39,0,316,105,7,6,66,1279,461,16,15,5,100,7,2,0,8,0,63,639,403,257,2,156,0,3,4,0,2,573,48
6e4e5dea49432710b574433312270ebf,23,57,12,2,0,381,0,88,0,2,133,46,27,408,768,12,97,2,387,4,88,135,9,46,0,18,7,3,395,535,21,36,2,52,3,0,0,3,70,0,1064,2,3,0,41,0,0,0,70,0,981,0
760859b44015def9114a86008506c989,23,5,27,0,0,0,41,0,0,0,0,0,6,0,0,45,14,69,0,0,0,1,2,2,40,3,23,34,0,0,7,10,0,2,0,0,0,52,35,33,0,0,0,0,9,0,2,0,41,38,0,22
e5029f01837cc68d1cceed9ffd88aa89,23,53,20,0,0,28,15,6,0,12,12,5,59,25,6,32,43,15,35,0,0,9,14,4,24,32,30,32,24,16,24,47,10,6,2,0,0,11,35,22,21,0,0,10,0,0,0,2,29,11,35,10
be2ce174e0e34a8482009e7fc5377ec3,22,226,24,0,0,4,3,34,0,0,79,15,9,11,9,5,227,0,3,0,48,73,0,7,2,19,9,0,6,12,30,52,0,10,0,0,0,0,128,2,4,11,2,0,0,0,0,0,138,0,9,0
a0f781c7482276fd5f0ab955a444e60b,22,6,19,0,0,0,0,0,0,0,17,0,7,0,0,11,19,0,0,0,2,3,0,0,9,2,11,15,0,0,17,11,0,6,0,0,0,0,8,25,0,2,6,0,0,0,0,0,0,0,0,20
cdbeabe052c0bbb7533eb0b571ee6a6a,22,9,2,0,4,34,2,0,19,0,0,403,2,51,11,2,3,13,36,0,0,0,0,309,57,0,0,44,61,3,2,0,0,160,2,3,0,2,0,29,12,439,382,0,243,0,2,0,5,0,9,18
dbc087a5d2dd5ea5b4665ec0dd8a70d6,21,30,15,0,2,47,10,54,0,27,114,26,89,15,38,28,55,17,51,0,36,101,33,24,21,49,25,19,20,12,10,37,15,4,3,3,0,6,34,9,67,0,0,7,13,0,0,0,26,6,59,6
1fde5bf3a3ec9046b09f4580cbdc0317,21,52,15,0,0,2,9,0,0,2,20,6,65,0,4,11,72,22,4,0,4,7,2,8,6,45,18,16,3,3,34,66,0,11,0,0,0,0,83,8,7,0,0,0,15,0,0,0,38,3,7,16
8b0a4a1de535680ceff5081f28c7ed01,21,0,14,324,286,0,2312,21,660,186,3,148,4,2,5,22,6,2881,5,370,2,5,220,74,128,2,7,64,0,0,19,42,871,79,692,1055,482,1537,5,118,3,158,124,889,100,517,1010,578,51,1628,4,98
06804b3f0ebdc123cdafc9c8f62bf6dc,21,7,16,0,0,0,8,0,3,0,5,2,12,0,0,7,3,7,0,0,0,0,0,4,9,5,0,2,0,0,15,16,2,0,0,0,0,4,5,10,0,0,3,0,0,0,0,0,3,4,0,5
2c9103be729d90e6ad0fdde257370ad1,20,0,21,0,12,1,25,2,19,35,0,0,27,0,0,32,2,20,0,0,2,0,50,0,28,33,9,28,1,0,10,19,97,2,40,0,2,13,5,23,0,4,0,75,0,0,0,24,4,19,0,17
f866dbb80fbcddc56866a1a03eab45cf,20,13,8,0,0,0,6,2,0,3,0,0,23,0,0,9,12,7,0,0,3,0,0,13,7,42,15,4,0,0,22,55,0,1,0,0,0,5,22,25,0,5,0,0,3,0,2,0,14,2,0,15
7b43e24e11d0ceddfb73dd3d1f0b8c48,20,0,43,0,12,38,14,9,7,65,0,5,0,37,56,0,0,4,38,0,2,0,80,17,0,0,0,8,25,46,3,6,0,0,2,0,0,2,0,0,77,11,8,0,36,0,0,0,0,0,59,0
1f86012fe9b19cba11cec60f112bf6f7,20,83,19,1,3,0,952,0,6,70,0,4,0,0,0,173,70,1066,0,0,0,0,76,0,206,0,95,254,0,0,0,0,12,0,3,0,0,749,25,295,0,0,4,0,0,0,0,0,16,646,0,98
7343ce314daa6f509f129ad6fd651484,20,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,6,5,0,0,0,0,0,0,0,0,9,6,3
726ce5ae5a6a9938f4a11e9180067bd8,20,25,11,0,0,0,3,0,0,0,0,0,9,0,0,7,32,13,0,0,0,0,0,0,7,13,5,17,0,0,3,10,12,0,0,0,0,6,26,0,0,3,0,2,0,0,0,0,12,0,0,6
b7b48666154464788792a353ffff8978,20,22,13,255,0,199,4,61,2,0,54,23,0,95,6,5,22,5,185,281,73,52,3,19,5,4,6,4,125,13,0,0,14,22,15,386,28,6,13,9,6,162,118,19,15,8,402,14,10,20,13,4
4794e0f6fa06bd5a548333fcf71e31f9,19,17,30,0,0,0,0,0,0,0,0,0,12,0,0,2,4,0,0,0,0,0,0,0,80,7,9,31,0,0,8,25,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,62
6da39862064b5ca2c36e73147cab6a72,19,0,9,3,2,246,6,6,17,4,8,312,2,362,216,0,0,4,228,3,0,0,2,244,58,0,0,32,383,227,7,0,0,127,9,6,0,0,5,18,261,419,320,5,127,0,4,0,0,5,226,21
2dfa26d26cc7798ae5d9af4f453ff587,19,12,12,0,0,50,17,119,0,3,197,27,11,78,0,9,5,18,35,0,140,160,0,9,6,0,22,3,46,0,1,6,3,33,0,4,0,10,12,11,5,114,98,7,16,0,5,4,14,10,0,8
8eea966d1950b824eebc0d2048b5b801,19,0,11,0,0,0,0,173,0,0,65,141,30,0,0,0,0,0,0,0,143,64,0,109,0,39,6,0,8,2,29,39,0,55,0,0,0,0,0,0,0,9,0,0,49,0,0,0,0,1,0,0
2dfd2001eaea98fe713c41eb49a55c27,19,65,5,0,0,28,2,86,0,0,168,4,32,28,7,3,94,5,20,0,59,160,0,2,13,62,18,28,14,16,26,29,1,4,0,0,0,2,89,2,10,1,1,1,0,0,0,1,54,5,26,15
b29591eef38c88d7d294469d71859524,19,6,36,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,10,9,15,14,0,0,7,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
7eb411d4610cbb2cdc3960863fd929b4,19,3,10,0,0,0,0,0,0,0,2,0,4,0,0,6,0,0,0,0,0,0,0,0,10,2,11,10,0,0,6,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19
4683bae96b8b979d77640cd4ae053cbf,19,7,5,92,0,0,5,2,0,2,5,145,0,0,0,1,3,3,0,104,0,0,11,118,14,0,0,9,0,8,0,1,4,10,0,186,83,2,2,0,0,173,152,4,50,153,238,2,10,3,6,0
76658ea772632a01f97c5b3729d398e1,18,0,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,3,13,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,6
c69240eaea09016e5912cd84e5c0ead4,18,19,20,0,12,322,5,4,36,26,0,34,40,544,413,7,9,2,370,0,10,14,26,21,24,14,18,11,619,288,25,21,73,28,62,0,0,0,16,46,573,79,84,61,14,0,0,89,6,5,630,51
b484c80cec6225cd38b217f2f284544e,18,29,7,0,6,3,0,0,3,2,0,11,0,4,0,0,23,0,0,0,0,0,0,4,2,0,9,0,1,0,9,14,0,0,0,0,0,0,38,0,0,9,5,0,0,0,0,0,25,0,0,0
d8e963da2c3cc950949e6895a86c4d3d,18,0,14,0,0,0,45,0,2,7,0,15,15,0,0,6,5,38,0,0,0,0,2,22,63,0,11,30,0,0,18,17,0,22,0,0,0,18,5,26,0,27,17,9,28,0,0,5,4,21,0,26
